 32 ;number of following comments lines before data start
;A recent description of the construction of the composite can be found in:
; C. Fr\"ohlich, 2006, "Solar Irradiance Variability Since 1978: 
;    Revision of the {PMOD} Composite During Solar Cycle 21", 
;    Space Science Rev. 125: 53-65, 2006, available from 
;    ftp://ftp.pmodwrc.ch/pub/Claus/ISSI_WS2005/ISSI2005a_CF.pdf
;This dataset is freely available with one restriction:
;  If you use the data or some product based on the data in a published 
;  paper refer to the Reference above and acknowlege receipt  from PMOD/WRC, Davos, Switzerland,
;  of the updated dataset (mention version used) with new data from the VIRGO Experiment 
;  on the cooperative ESA/NASA Mission SoHO
;
;The composite listed below is version 42_65_1805 in file composite_42_65_1805.dat
;  available from ftp://ftp.pmodwrc.ch/pub/data/irradiance/composite/
;This file was created on Jul 15 2018
;
;Comment:
;Since VIRGO version 6.4 a new way to analyse the degradation and other long-term changes in space
;  is used and described in "Degradation of Radiometers in Space: Application to VIRGO TSI" available at:
;     ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_TSI-vers64.pdf.
;The difference in scale between TIM and the classical radiometers indicated a missing effect in the characterization 
;  of all classical radiometers and so also of PMO6V and DIARAD of VIRGO, which can now be corrected.
;  This is described in "VIRGO Radiometry: An Update of the Characterization of PMO6V and DIARAD" available at:
;  ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_Char2Space.pdf (a publication in the open literature is preparation).
;The factor for transforming the original scale of VIRGO (the basis for the PMOD Composite since version 42) 
;  to the new one is 0.9962133 and the new value is given in the first irradiance column
;Description of columns: 
;  1st col: date as YYMMDD
;  2nd col: day of epoch 0 Jan 1980 (1 corresponds to 1-Jan-1980)
;  3rd col: average irradiance in W/m2 (new VIRGO scale), no data: -99.
;  4rd col: average irradiance in W/m2 (original VIRGO scale), no data: -99.
;  format: (1X,I6.6,F9.2,F11.4)
; Data from NIMBUS-7 onward (Nov 1978):
 790919  -102.50   -99.0000   -99.3763
 790920  -101.50  1361.2772  1366.4516
 790921  -100.50  1361.1616  1366.3355
 790922   -99.50  1361.0756  1366.2493
 790923   -98.50   -99.0000   -99.3763
 790924   -97.50  1361.0425  1366.2160
 790925   -96.50  1361.3432  1366.5179
 790926   -95.50  1361.2870  1366.4614
 790927   -94.50   -99.0000   -99.3763
 790928   -93.50  1360.5101  1365.6816
 790929   -92.50  1360.2159  1365.3863
 790930   -91.50  1360.4669  1365.6382
 791001   -90.50   -99.0000   -99.3763
 791002   -89.50  1361.1571  1366.3311
 791003   -88.50  1361.2297  1366.4039
 791004   -87.50  1361.5897  1366.7653
 791005   -86.50   -99.0000   -99.3763
 791006   -85.50  1360.9812  1366.1545
 791007   -84.50  1360.7662  1365.9386
 791008   -83.50  1360.6899  1365.8620
 791009   -82.50   -99.0000   -99.3763
 791010   -81.50  1360.6465  1365.8185
 791011   -80.50  1360.8081  1365.9807
 791012   -79.50  1361.1285  1366.3023
 791013   -78.50   -99.0000   -99.3763
 791014   -77.50  1361.3726  1366.5474
 791015   -76.50  1361.5938  1366.7694
 791016   -75.50  1361.3193  1366.4938
 791017   -74.50   -99.0000   -99.3763
 791018   -73.50  1360.8099  1365.9825
 791019   -72.50  1361.1997  1366.3738
 791020   -71.50  1361.3615  1366.5362
 791021   -70.50   -99.0000   -99.3763
 791022   -69.50  1361.6452  1366.8210
 791023   -68.50  1361.9556  1367.1325
 791024   -67.50  1361.8297  1367.0062
 791025   -66.50   -99.0000   -99.3763
 791026   -65.50  1361.4489  1366.6240
 791027   -64.50  1361.1942  1366.3682
 791028   -63.50  1361.3358  1366.5104
 791029   -62.50   -99.0000   -99.3763
 791030   -61.50  1361.2326  1366.4068
 791031   -60.50  1361.0571  1366.2306
 791101   -59.50  1361.4863  1366.6615
 791102   -58.50   -99.0000   -99.3763
 791103   -57.50  1361.0758  1366.2494
 791104   -56.50  1361.3562  1366.5309
 791105   -55.50  1361.4186  1366.5936
 791106   -54.50   -99.0000   -99.3763
 791107   -53.50  1360.2249  1365.3953
 791108   -52.50  1359.6825  1364.8508
 791109   -51.50  1359.8837  1365.0528
 791110   -50.50   -99.0000   -99.3763
 791111   -49.50  1360.2268  1365.3972
 791112   -48.50  1360.5470  1365.7186
 791113   -47.50  1360.8969  1366.0699
 791114   -46.50   -99.0000   -99.3763
 791115   -45.50  1361.5473  1366.7227
 791116   -44.50  1362.0459  1367.2232
 791117   -43.50  1362.1083  1367.2859
 791118   -42.50   -99.0000   -99.3763
 791119   -41.50  1361.8264  1367.0028
 791120   -40.50  1361.9282  1367.1051
 791121   -39.50  1361.9210  1367.0979
 791122   -38.50   -99.0000   -99.3763
 791123   -37.50  1361.3315  1366.5061
 791124   -36.50  1361.2449  1366.4192
 791125   -35.50  1361.6243  1366.8000
 791126   -34.50   -99.0000   -99.3763
 791127   -33.50  1361.8278  1367.0043
 791128   -32.50  1361.8502  1367.0268
 791129   -31.50  1361.9024  1367.0792
 791130   -30.50   -99.0000   -99.3763
 791201   -29.50  1361.5010  1366.6763
 791202   -28.50  1361.5630  1366.7385
